Breaker Rating,Load,Length,Hot Wire Size,Ground Wire Size,Poles,Voltage,Load Percent,Baseline Hot Wire Size,Hot Upsize Steps,Test Point Type,Status / Notes,Configuration,Hot Wire Quantity,Ground Wire Quantity,Parallel Sets,Wire Material,Wire Temperature,Base Ampacity,Voltage Drop %
3500,1400.0,850,#700,#500,2,480.0,40,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.5797411857033503
3500,1400.0,875,#700,#500,2,480.0,40,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.655615926459331
3500,1400.0,900,#700,#500,2,480.0,40,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.7314906672153123
3500,1400.0,925,#700,#500,2,480.0,40,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.807365407971293
3500,1400.0,950,#700,#500,2,480.0,40,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.883240148727274
3500,1400.0,975,#700,#500,2,480.0,40,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.959114889483255
3500,1400.0,1000,#750,#600,2,480.0,40,#700,1,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3800,2.9037396302392358
3500,1750.0,1,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.003793737037799045
3500,1750.0,25,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.09484342594497612
3500,1750.0,50,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.18968685188995224
3500,1750.0,75,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.2845302778349283
3500,1750.0,100,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.3793737037799045
3500,1750.0,125,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.4742171297248806
3500,1750.0,150,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.5690605556698566
3500,1750.0,175,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.6639039816148328
3500,1750.0,200,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.758747407559809
3500,1750.0,225,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.853590833504785
3500,1750.0,250,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.9484342594497612
3500,1750.0,275,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.0432776853947372
3500,1750.0,300,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.1381211113397132
3500,1750.0,325,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.2329645372846896
3500,1750.0,350,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.3278079632296655
3500,1750.0,375,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.4226513891746417
3500,1750.0,400,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.517494815119618
3500,1750.0,425,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.612338241064594
3500,1750.0,450,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.70718166700957
3500,1750.0,475,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.8020250929545463
3500,1750.0,500,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.8968685188995225
3500,1750.0,525,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.9917119448444982
3500,1750.0,550,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.0865553707894744
3500,1750.0,575,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.181398796734451
3500,1750.0,600,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.2762422226794263
3500,1750.0,625,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.371085648624403
3500,1750.0,650,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.465929074569379
3500,1750.0,675,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.5607725005143545
3500,1750.0,700,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.655615926459331
3500,1750.0,725,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.7504593524043073
3500,1750.0,750,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.8453027783492835
3500,1750.0,775,#700,#500,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.940146204294259
3500,1750.0,800,#750,#600,2,480.0,50,#700,1,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3800,2.903739630239235
3500,1750.0,825,#750,#600,2,480.0,50,#700,1,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3800,2.9944814936842112
3500,1750.0,850,#600,#500,2,480.0,50,#700,-1,Coarse,OK,480 V / 2 pole,2,1,9,CU,75 C,3780,2.9903374285592776
3500,1750.0,875,#700,#600,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,9,CU,75 C,4140,2.95068436273259
3500,1750.0,900,#750,#700,2,480.0,50,#700,1,Coarse,OK,480 V / 2 pole,2,1,9,CU,75 C,4275,2.903739630239235
3500,1750.0,925,#750,#700,2,480.0,50,#700,1,Coarse,OK,480 V / 2 pole,2,1,9,CU,75 C,4275,2.984399064412547
3500,1750.0,950,#700,#700,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,10,CU,75 C,4600,2.8832401487272743
3500,1750.0,975,#700,#700,2,480.0,50,#700,0,Coarse,OK,480 V / 2 pole,2,1,10,CU,75 C,4600,2.9591148894832555
3500,1750.0,1000,#750,#700,2,480.0,50,#700,1,Coarse,OK,480 V / 2 pole,2,1,10,CU,75 C,4750,2.9037396302392358
3500,2100.0,1,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.004552484445358854
3500,2100.0,25,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.11381211113397137
3500,2100.0,50,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.22762422226794274
3500,2100.0,75,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.34143633340191404
3500,2100.0,100,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.4552484445358855
3500,2100.0,125,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.5690605556698567
3500,2100.0,150,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.6828726668038281
3500,2100.0,175,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.7966847779377996
3500,2100.0,200,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.910496889071771
3500,2100.0,225,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.0243090002057422
3500,2100.0,250,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.1381211113397134
3500,2100.0,275,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.251933222473685
3500,2100.0,300,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.3657453336076562
3500,2100.0,325,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.4795574447416275
3500,2100.0,350,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.5933695558755991
3500,2100.0,375,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.7071816670095705
3500,2100.0,400,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.820993778143542
3500,2100.0,425,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.9348058892775128
3500,2100.0,450,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.0486180004114845
3500,2100.0,475,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.1624301115454556
3500,2100.0,500,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.2762422226794268
3500,2100.0,525,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.3900543338133984
3500,2100.0,550,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.50386644494737
3500,2100.0,575,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.617678556081341
3500,2100.0,600,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.7314906672153123
3500,2100.0,625,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.845302778349284
3500,2100.0,650,#700,#500,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.959114889483255
3500,2100.0,675,#750,#600,2,480.0,60,#700,1,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3800,2.9400363756172263
3500,2100.0,700,#600,#500,2,480.0,60,#700,-1,Coarse,OK,480 V / 2 pole,2,1,9,CU,75 C,3780,2.955156988223286
3500,2100.0,725,#700,#600,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,9,CU,75 C,4140,2.933823309231261
3500,2100.0,750,#750,#700,2,480.0,60,#700,1,Coarse,OK,480 V / 2 pole,2,1,9,CU,75 C,4275,2.903739630239235
3500,2100.0,775,#600,#600,2,480.0,60,#700,-1,Coarse,OK,480 V / 2 pole,2,1,10,CU,75 C,4200,2.9446028561224895
3500,2100.0,800,#700,#700,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,10,CU,75 C,4600,2.9135900450296663
3500,2100.0,825,#750,#700,2,480.0,60,#700,1,Coarse,OK,480 V / 2 pole,2,1,10,CU,75 C,4750,2.8747022339368433
3500,2100.0,850,#750,#700,2,480.0,60,#700,1,Coarse,OK,480 V / 2 pole,2,1,10,CU,75 C,4750,2.9618144228440206
3500,2100.0,875,#700,#700,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,11,CU,75 C,5060,2.8970355561374523
3500,2100.0,900,#700,#700,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,11,CU,75 C,5060,2.979808000598522
3500,2100.0,925,#750,#750,2,480.0,60,#700,1,Coarse,OK,480 V / 2 pole,2,1,11,CU,75 C,5225,2.9301372632414107
3500,2100.0,950,#700,#750,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,12,CU,75 C,5520,2.8832401487272734
3500,2100.0,975,#700,#750,2,480.0,60,#700,0,Coarse,OK,480 V / 2 pole,2,1,12,CU,75 C,5520,2.9591148894832546
3500,2100.0,1000,#750,#1000,2,480.0,60,#700,1,Coarse,OK,480 V / 2 pole,2,1,12,CU,75 C,5700,2.903739630239235
3500,2450.0,1,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.005311231852918662
3500,2450.0,25,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.13278079632296655
3500,2450.0,50,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.2655615926459331
3500,2450.0,75,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.3983423889688997
3500,2450.0,100,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.5311231852918662
3500,2450.0,125,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.6639039816148328
3500,2450.0,150,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.7966847779377993
3500,2450.0,175,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.929465574260766
3500,2450.0,200,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.0622463705837324
3500,2450.0,225,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.195027166906699
3500,2450.0,250,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.3278079632296655
3500,2450.0,275,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.4605887595526323
3500,2450.0,300,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.5933695558755987
3500,2450.0,325,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.726150352198565
3500,2450.0,350,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.858931148521532
3500,2450.0,375,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.9917119448444982
3500,2450.0,400,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.124492741167465
3500,2450.0,425,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.257273537490432
3500,2450.0,450,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.390054333813398
3500,2450.0,475,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.5228351301363645
3500,2450.0,500,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.655615926459331
3500,2450.0,525,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.7883967227822977
3500,2450.0,550,#700,#500,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.9211775191052647
3500,2450.0,575,#750,#600,2,480.0,70,#700,1,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3800,2.921888002928231
3500,2450.0,600,#600,#500,2,480.0,70,#700,-1,Coarse,OK,480 V / 2 pole,2,1,9,CU,75 C,3780,2.9551569882232864
3500,2450.0,625,#700,#600,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,9,CU,75 C,4140,2.95068436273259
3500,2450.0,650,#750,#700,2,480.0,70,#700,1,Coarse,OK,480 V / 2 pole,2,1,9,CU,75 C,4275,2.9360034039085603
3500,2450.0,675,#600,#600,2,480.0,70,#700,-1,Coarse,OK,480 V / 2 pole,2,1,10,CU,75 C,4200,2.9920964505760774
3500,2450.0,700,#700,#700,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,10,CU,75 C,4600,2.9742898376344513
3500,2450.0,725,#750,#700,2,480.0,70,#700,1,Coarse,OK,480 V / 2 pole,2,1,10,CU,75 C,4750,2.9472957246928244
3500,2450.0,750,#700,#700,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,11,CU,75 C,5060,2.8970355561374523
3500,2450.0,775,#700,#700,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,11,CU,75 C,5060,2.993603408008701
3500,2450.0,800,#750,#750,2,480.0,70,#700,1,Coarse,OK,480 V / 2 pole,2,1,11,CU,75 C,5225,2.9565348962435847
3500,2450.0,825,#700,#750,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,12,CU,75 C,5520,2.921177519105264
3500,2450.0,850,#750,#1000,2,480.0,70,#700,1,Coarse,OK,480 V / 2 pole,2,1,12,CU,75 C,5700,2.879541799987242
3500,2450.0,875,#750,#1000,2,480.0,70,#700,1,Coarse,OK,480 V / 2 pole,2,1,12,CU,75 C,5700,2.9642342058692197
3500,2450.0,900,#700,#1000,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,13,CU,75 C,5980,2.941605333924182
3500,2450.0,925,#750,#1000,2,480.0,70,#700,1,Coarse,OK,480 V / 2 pole,2,1,13,CU,75 C,6175,2.8925714008921615
3500,2450.0,950,#750,#1000,2,480.0,70,#700,1,Coarse,OK,480 V / 2 pole,2,1,13,CU,75 C,6175,2.9707490063216793
3500,2450.0,975,#700,#1000,2,480.0,70,#700,0,Coarse,OK,480 V / 2 pole,2,1,14,CU,75 C,6440,2.9591148894832546
3500,2450.0,1000,#750,#1000,2,480.0,70,#700,1,Coarse,OK,480 V / 2 pole,2,1,14,CU,75 C,6650,2.9037396302392358
3500,2800.0,1,#700,#500,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.006069979260478472
3500,2800.0,25,#700,#500,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.1517494815119618
3500,2800.0,50,#700,#500,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.3034989630239236
3500,2800.0,75,#700,#500,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.45524844453588537
3500,2800.0,100,#700,#500,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.6069979260478472
3500,2800.0,125,#700,#500,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.758747407559809
3500,2800.0,150,#700,#500,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,0.9104968890717707
3500,2800.0,175,#700,#500,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.0622463705837326
3500,2800.0,200,#700,#500,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.2139958520956944
3500,2800.0,225,#700,#500,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.3657453336076562
3500,2800.0,250,#700,#500,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.517494815119618
3500,2800.0,275,#700,#500,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.6692442966315797
3500,2800.0,300,#700,#500,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.8209937781435415
3500,2800.0,325,#700,#500,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,1.972743259655503
3500,2800.0,350,#700,#500,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.1244927411674652
3500,2800.0,375,#700,#500,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.2762422226794263
3500,2800.0,400,#700,#500,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.4279917041913888
3500,2800.0,425,#700,#500,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.5797411857033503
3500,2800.0,450,#700,#500,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.7314906672153123
3500,2800.0,475,#700,#500,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3680,2.883240148727274
3500,2800.0,500,#750,#600,2,480.0,80,#700,1,Coarse,OK,480 V / 2 pole,2,1,8,CU,75 C,3800,2.9037396302392358
3500,2800.0,525,#600,#500,2,480.0,80,#700,-1,Coarse,OK,480 V / 2 pole,2,1,9,CU,75 C,3780,2.9551569882232864
3500,2800.0,550,#700,#600,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,9,CU,75 C,4140,2.9675454162339197
3500,2800.0,575,#750,#700,2,480.0,80,#700,1,Coarse,OK,480 V / 2 pole,2,1,9,CU,75 C,4275,2.9682671775778844
3500,2800.0,600,#700,#700,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,10,CU,75 C,4600,2.9135900450296663
3500,2800.0,625,#750,#700,2,480.0,80,#700,1,Coarse,OK,480 V / 2 pole,2,1,10,CU,75 C,4750,2.903739630239235
3500,2800.0,650,#600,#600,2,480.0,80,#700,-1,Coarse,OK,480 V / 2 pole,2,1,11,CU,75 C,4620,2.9935356504080044
3500,2800.0,675,#700,#700,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,11,CU,75 C,5060,2.979808000598522
3500,2800.0,700,#750,#750,2,480.0,80,#700,1,Coarse,OK,480 V / 2 pole,2,1,11,CU,75 C,5225,2.9565348962435856
3500,2800.0,725,#700,#750,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,12,CU,75 C,5520,2.933823309231261
3500,2800.0,750,#750,#1000,2,480.0,80,#700,1,Coarse,OK,480 V / 2 pole,2,1,12,CU,75 C,5700,2.903739630239235
3500,2800.0,775,#700,#1000,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,13,CU,75 C,5980,2.8949131857666557
3500,2800.0,800,#700,#1000,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,13,CU,75 C,5980,2.988297482081709
3500,2800.0,825,#750,#1000,2,480.0,80,#700,1,Coarse,OK,480 V / 2 pole,2,1,13,CU,75 C,6175,2.9484125476275316
3500,2800.0,850,#700,#1000,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,14,CU,75 C,6440,2.9482756408038284
3500,2800.0,875,#750,#1000,2,480.0,80,#700,1,Coarse,OK,480 V / 2 pole,2,1,14,CU,75 C,6650,2.903739630239235
3500,2800.0,900,#750,#1000,2,480.0,80,#700,1,Coarse,OK,480 V / 2 pole,2,1,14,CU,75 C,6650,2.986703619674642
3500,2800.0,925,#700,#1000,2,480.0,80,#700,0,Coarse,OK,480 V / 2 pole,2,1,15,CU,75 C,6900,2.994523101836046
3500,2800.0,950,#750,#500,2,480.0,80,#700,1,Coarse,OK,480 V / 2 pole,2,1,15,CU,75 C,7125,2.942456158642426
3500,2800.0,975,#700,#1000,2,480.0,80,#700,0,Coarse,OK - MEDIUM: Calculated wire sets (16 sets) exceeds recommended maximum for breaker size 3500A.,480 V / 2 pole,2,1,16,CU,75 C,7360,2.959114889483255
3500,2800.0,1000,#750,#500,2,480.0,80,#700,1,Coarse,OK - MEDIUM: Calculated wire sets (16 sets) exceeds recommended maximum for breaker size 3500A.,480 V / 2 pole,2,1,16,CU,75 C,7600,2.9037396302392358
3500,3150.0,1,#700,#500,2,480.0,90,#700,0,Coarse,OK - HIGH: Circuit load current (3150.0A) is within 90.0% of User-specified breaker rating (3500A),480 V / 2 pole,2,1,8,CU,75 C,3680,0.00682872666803828
3500,3150.0,25,#700,#500,2,480.0,90,#700,0,Coarse,OK - HIGH: Circuit load current (3150.0A) is within 90.0% of User-specified breaker rating (3500A),480 V / 2 pole,2,1,8,CU,75 C,3680,0.17071816670095702
3500,3150.0,50,#700,#500,2,480.0,90,#700,0,Coarse,OK - HIGH: Circuit load current (3150.0A) is within 90.0% of User-specified breaker rating (3500A),480 V / 2 pole,2,1,8,CU,75 C,3680,0.34143633340191404
3500,3150.0,75,#700,#500,2,480.0,90,#700,0,Coarse,OK - HIGH: Circuit load current (3150.0A) is within 90.0% of User-specified breaker rating (3500A),480 V / 2 pole,2,1,8,CU,75 C,3680,0.512154500102871
3500,3150.0,100,#700,#500,2,480.0,90,#700,0,Coarse,OK - HIGH: Circuit load current (3150.0A) is within 90.0% of User-specified breaker rating (3500A),480 V / 2 pole,2,1,8,CU,75 C,3680,0.6828726668038281
3500,3150.0,125,#700,#500,2,480.0,90,#700,0,Coarse,OK - HIGH: Circuit load current (3150.0A) is within 90.0% of User-specified breaker rating (3500A),480 V / 2 pole,2,1,8,CU,75 C,3680,0.853590833504785
3500,3150.0,150,#700,#500,2,480.0,90,#700,0,Coarse,OK - HIGH: Circuit load current (3150.0A) is within 90.0% of User-specified breaker rating (3500A),480 V / 2 pole,2,1,8,CU,75 C,3680,1.024309000205742
3500,3150.0,175,#700,#500,2,480.0,90,#700,0,Coarse,OK - HIGH: Circuit load current (3150.0A) is within 90.0% of User-specified breaker rating (3500A),480 V / 2 pole,2,1,8,CU,75 C,3680,1.195027166906699
3500,3150.0,200,#700,#500,2,480.0,90,#700,0,Coarse,OK - HIGH: Circuit load current (3150.0A) is within 90.0% of User-specified breaker rating (3500A),480 V / 2 pole,2,1,8,CU,75 C,3680,1.3657453336076562
3500,3150.0,225,#700,#500,2,480.0,90,#700,0,Coarse,OK - HIGH: Circuit load current (3150.0A) is within 90.0% of User-specified breaker rating (3500A),480 V / 2 pole,2,1,8,CU,75 C,3680,1.5364635003086131
3500,3150.0,250,#700,#500,2,480.0,90,#700,0,Coarse,OK - HIGH: Circuit load current (3150.0A) is within 90.0% of User-specified breaker rating (3500A),480 V / 2 pole,2,1,8,CU,75 C,3680,1.70718166700957
3500,3150.0,275,#700,#500,2,480.0,90,#700,0,Coarse,OK - HIGH: Circuit load current (3150.0A) is within 90.0% of User-specified breaker rating (3500A),480 V / 2 pole,2,1,8,CU,75 C,3680,1.8778998337105268
3500,3150.0,300,#700,#500,2,480.0,90,#700,0,Coarse,OK - HIGH: Circuit load current (3150.0A) is within 90.0% of User-specified breaker rating (3500A),480 V / 2 pole,2,1,8,CU,75 C,3680,2.048618000411484
